종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"071055","한국금융지주우","39450","40300","850","2.15","271961","10474896350"
"034950","한국기업평가","74000","76000","2000","2.70","63336","4679218300"
"010040","한국내화","3725","3275","-450","-12.08","5836339","19916325630"
"025540","한국단자","62700","56500","-6200","-9.89","381001","22384619800"
"222980","한국맥널티","5390","4985","-405","-7.51","1487429","7640184040"
"010100","한국무브넥스","4185","4710","525","12.54","47184781","243058448895"
"331660","한국미라클피플사","15500","15500","0","0.00","0","0"
"256840","한국비엔씨","3405","3840","435","12.78","22527296","79340750445"
"004090","한국석유","10080","9830","-250","-2.48","941665","9260838000"
"025550","한국선재","4025","3985","-40","-0.99","5528108","21847760840"
"002200","한국수출포장","2940","2980","40","1.36","1705569","4948550435"
"002960","한국쉘석유","224000","221500","-2500","-1.12","30638","6715859500"
"017890","한국알콜","11010","13470","2460","22.34","4920222","61836278890"
"000240","한국앤컴퍼니","12030","11310","-720","-5.99","2263863","26004216310"
"080720","한국유니온제약","5190","5200","10","0.19","751619","3754195725"
"123890","한국자산신탁","3065","3165","100","3.26","2734009","8222934730"
"015760","한국전력","20050","19370","-680","-3.39","27701424","546039367450"
"063570","한국전자금융","6500","6160","-340","-5.23","5646660","34726102540"
"041460","한국전자인증","4620","4330","-290","-6.28","2863413","12892848325"
"006200","한국전자홀딩스","1256","1169","-87","-6.93","6354546","7498532786"
"101680","한국정밀기계","4005","3475","-530","-13.23","700913","2631871325"
"039740","한국정보공학","3365","3025","-340","-10.10","909891","2921284455"
"053300","한국정보인증","4735","4695","-40","-0.84","17201266","96740500275"
"025770","한국정보통신","9150","8530","-620","-6.78","1717486","14752204930"
"409570","한국제10호스팩","3295","3305","10","0.30","9751467","33599021740"
"436610","한국제11호스팩","2790","2790","0","0.00","0","0"
"023350","한국종합기술","6530","6190","-340","-5.21","1508407","9659389650"
"025890","한국주강","3090","2650","-440","-14.24","1053439","3048403085"
"000970","한국주철관","7380","6790","-590","-7.99","830523","5794292500"
"104700","한국철강","6880","6050","-830","-12.06","3559328","22272262320"
"017960","한국카본","11850","14560","2710","22.87","24916085","344056738130"
"023760","한국캐피탈","649","594","-55","-8.47","5601689","3423273860"
"054040","한국컴퓨터","4185","4030","-155","-3.70","689394","2769321045"
"161890","한국콜마","45800","51200","5400","11.79","3788917","181601216000"
"024720","한국콜마홀딩스","13900","13930","30","0.22","1028098","13786287880"
"021650","한국큐빅","3130","2850","-280","-8.95","674667","1976368050"
"161390","한국타이어앤테크놀로지","36750","39650","2900","7.89","6687593","254697300950"
"053590","한국테크놀로지","334","334","0","0.00","0","0"
"034830","한국토지신탁","1330","1258","-72","-5.41","16859760","21552251886"
"007280","한국특강","2005","1796","-209","-10.42","1381206","2581653130"
"032300","한국파마","17660","17510","-150","-0.85","1202290","22420674390"
"168490","한국패러랠","2195","1993","-202","-9.20","668429","1398789420"
"037230","한국팩키지","2465","2145","-320","-12.98","801996","1830926220"
"047810","한국항공우주","53800","48200","-5600","-10.41","15967327","817474211532"
"123690","한국화장품","6120","5750","-370","-6.05","603799","3489322780"
"003350","한국화장품제조","25650","23600","-2050","-7.99","700006","17058754550"
"030520","한글과컴퓨터","12150","13870","1720","14.16","23847638","346638742730"
"052600","한네트","5240","4715","-525","-10.02","1390617","6782230975"
"011500","한농화성","19840","15960","-3880","-19.56","11510560","224140967650"
"002390","한독","14010","13550","-460","-3.28","423710","5649348890"
"256150","한독크린텍","8670","8430","-240","-2.77","586346","4854654050"
"092460","한라IMS","7080","6480","-600","-8.47","1930414","13467914060"
"053690","한미글로벌","28300","25450","-2850","-10.07","4422920","122555932350"
"042700","한미반도체","29250","46750","17500","59.83","134231608","5955149147750"
"008930","한미사이언스","31350","41150","9800","31.26","6487411","231302958500"
"128940","한미약품","295500","325500","30000","10.15","1831998","529363836000"
"047080","한빛소프트","2640","2225","-415","-15.72","1706695","3970837955"
"009240","한샘","42500","54500","12000","28.24","1199253","57326676300"
"020000","한섬","22150","19340","-2810","-12.69","2191781","45656961080"
"003680","한성기업","5560","5130","-430","-7.73","543005","2814090205"
"105630","한세실업","19750","19200","-550","-2.78","3863907","72928551330"
"069640","한세엠케이","2640","2380","-260","-9.85","405827","971725145"
"016450","한세예스24홀딩스","4860","4410","-450","-9.26","432122","1962182500"
"010420","한솔PNS","1648","1493","-155","-9.41","1803976","2860645455"
"009180","한솔로지스틱스","2590","2460","-130","-5.02","2558810","6397370515"
"114810","한솔아이원스","9430","8920","-510","-5.41","2552621","23509501040"
"070590","한솔인티큐브","1785","1907","122","6.83","12103209","27332613574"
"213500","한솔제지","10820","10620","-200","-1.85","1979221","20793416530"
"014680","한솔케미칼","217000","188800","-28200","-13.00","1865484","379268154548"
"004710","한솔테크닉스","7740","6680","-1060","-13.70","3683509","26584091320"
"004150","한솔홀딩스","3115","2855","-260","-8.35","1521043","4454338970"
"025750","한솔홈데코","1058","976","-82","-7.75","6326591","6320470085"
"226440","한송네오텍","1530","1530","0","0.00","0","0"
"042520","한스바이오메드","24000","24050","50","0.21","10766290","271157598350"
"004960","한신공영","8060","7400","-660","-8.19","1308942","10391183470"
"011700","한신기계","5010","4655","-355","-7.09","23586679","135430376350"
"078350","한양디지텍","15240","12890","-2350","-15.42","3779018","54891456770"
"045100","한양이엔지","16100","17040","940","5.84","36766821","704566099880"
"001750","한양증권","8740","8930","190","2.17","237964","2081298260"
"001755","한양증권우","12430","11880","-550","-4.42","9171","108117140"
"018880","한온시스템","9240","8520","-720","-7.79","18066162","159269979838"
"009420","한올바이오파마","20150","24150","4000","19.85","11061427","250708132090"
"014130","한익스프레스","5650","5640","-10","-0.18","551456","2963883210"
"024740","한일단조","2720","2365","-355","-13.05","6166202","15646315540"
"005860","한일사료","6010","5820","-190","-3.16","84188248","527131884520"
"300720","한일시멘트","11900","12270","370","3.11","1408558","16651446520"
"123840","한일진공","429","372","-57","-13.29","6734611","2636456905"
"002220","한일철강","3250","3115","-135","-4.15","1967977","6231713330"
"006390","한일현대시멘트","17100","17150","50","0.29","454079","7698187660"
"003300","한일홀딩스","11840","11130","-710","-6.00","149763","1706843920"
"007770","한일화학","25000","21600","-3400","-13.60","9997254","267911424500"
"051600","한전KPS","31700","33800","2100","6.62","3683656","122990404600"
"052690","한전기술","67800","71700","3900","5.75","6468977","484234323300"
"130660","한전산업","7090","8270","1180","16.64","47340249","424077416880"
"198940","한주라이트메탈","5900","4195","-1705","-28.90","5461569","27325627195"
"107640","한중엔시에스","12440","21550","9110","73.23","36820","647250710"
"002320","한진","19340","21900","2560","13.24","1459514","29153789530"
"003480","한진중공업홀딩스","3650","3375","-275","-7.53","647971","2255135675"
"180640","한진칼","46400","47150","750","1.62","1504023","66250505350"
"18064K","한진칼우","26150","25750","-400","-1.53","57984","1451207400"
"005110","한창","630","409","-221","-35.08","65500196","29498920197"
"079170","한창산업","13470","10620","-2850","-21.16","1796199","21021331300"
"009460","한창제지","1332","1025","-307","-23.05","3037177","3396547449"
"372910","한컴라이프케어","5790","5220","-570","-9.84","5927370","32045995625"
"054920","한컴위드","3805","3375","-430","-11.30","8480243","31257538865"
"002680","한탑","1623","1678","55","3.39","65612647","127629365030"
"000880","한화","28750","29650","900","3.13","8763066","272960497200"
"00088K","한화3우B","14380","14710","330","2.29","843600","12660187750"
"452260","한화갤러리아","1403","1247","-156","-11.12","33520734","44202376356"
"45226K","한화갤러리아우","6010","4335","-1675","-27.87","454702","2168318790"
"451800","한화리츠","5290","5220","-70","-1.32","993353","5209277040"
"088350","한화생명","2440","2485","45","1.84","33419716","80939429260"
"000370","한화손해보험","3925","4100","175","4.46","5671080","22366147610"
"009830","한화솔루션","41150","37500","-3650","-8.87","30216658","1233111334850"
"009835","한화솔루션우","30200","28200","-2000","-6.62","288716","8371641500"
"272210","한화시스템","14640","14560","-80","-0.55","61479352","982554084670"
"012450","한화에어로스페이스","131600","118000","-13600","-10.33","17694979","2291115303101"
"042660","한화오션","38800","45650","6850","17.65","36579078","1660613412250"
"000885","한화우","31900","31100","-800","-2.51","13052","418792700"
"003530","한화투자증권","2590","2565","-25","-0.97","14371649","37372254380"
"003535","한화투자증권우","4850","4180","-670","-13.81","227285","997017120"
"386580","한화플러스제2호스팩","2215","2185","-30","-1.35","220083","482812310"
"430460","한화플러스제3호스팩","2135","2095","-40","-1.87","388337","822198670"
"195870","해성디에스","63000","66300","3300","5.24","7537422","527970748200"
"034810","해성산업","9030","8530","-500","-5.54","838008","7260010910"
"03481K","해성산업1우","10150","9590","-560","-5.52","92408","909510200"
"076610","해성옵틱스","432","443","11","2.55","9902367","4121155437"
"059270","해성티피씨","6950","6880","-70","-1.01","2461032","16552424570"
"101530","해태제과식품","5940","5460","-480","-8.08","397893","2255378280"
"220180","핸디소프트","3815","3265","-550","-14.42","6484451","23859359630"
"143210","핸즈코퍼레이션","3350","3180","-170","-5.07","240929","751344985"
"900270","헝셩그룹","306","248","-58","-18.95","31341589","8458384010"
"214180","헥토이노베이션","13050","13580","530","4.06","960871","12760445880"
"234340","헥토파이낸셜","17180","16670","-510","-2.97","394627","6471299600"
"084990","헬릭스미스","6080","6040","-40","-0.66","4864177","28507755840"
"000720","현대건설","35450","35650","200","0.56","20256766","752822775600"
"000725","현대건설우","58100","53700","-4400","-7.57","147057","8684459200"
"170030","현대공업","9190","7540","-1650","-17.95","7256137","62269124810"
"453340","현대그린푸드","12250","11930","-320","-2.61","3737745","43651578470"
"086280","현대글로비스","198400","168600","-29800","-15.02","2673513","487744157672"
"064350","현대로템","37900","29750","-8150","-21.50","67316728","2257178861750"
"079430","현대리바트","8310","8090","-220","-2.65","1002591","7567798550"
"012330","현대모비스","233000","234000","1000","0.43","5222754","1229913986324"
"319400","현대무벡스","4345","3730","-615","-14.15","36914808","147964953890"
"010620","현대미포조선","86500","93000","6500","7.51","6953302","631402422300"
"048410","현대바이오","23750","27850","4100","17.26","21393325","533335604600"
"052260","현대바이오랜드","11730","10250","-1480","-12.62","968928","10423896680"
"069960","현대백화점","51400","56500","5100","9.92","3210585","178351006600"
"004560","현대비앤지스틸","15310","13530","-1780","-11.63","3068617","43946213010"
"004310","현대약품","3860","4190","330","8.55","8820021","36881962425"
"041440","현대에버다임","7950","7000","-950","-11.95","7496321","57624726910"
"039010","현대에이치티","7080","7000","-80","-1.13","1413210","9953069610"
"017800","현대엘리베이","39050","43450","4400","11.27","4132171","172780023700"
"307950","현대오토에버","151300","163200","11900","7.87","4046291","617089832600"
"011210","현대위아","67800","58900","-8900","-13.13","5247702","338383411700"
"090850","현대이지웰","7520","6500","-1020","-13.56","2369553","16165967860"
"004020","현대제철","33400","34950","1550","4.64","13158783","455570444300"
"005440","현대지에프홀딩스","3580","3385","-195","-5.45","3444562","11545317725"
"005380","현대차","206500","189400","-17100","-8.28","15225821","3022673963923"
"005387","현대차2우B","112300","103500","-8800","-7.84","1825432","195934324183"
"005389","현대차3우B","108200","101300","-6900","-6.38","252455","26196656200"
"005385","현대차우","110300","102600","-7700","-6.98","957916","101617469300"
"001500","현대차증권","8560","8320","-240","-2.80","775033","6422667760"
"011760","현대코퍼레이션","21900","23150","1250","5.71","5481220","129944836600"
"227840","현대코퍼레이션홀딩스","11700","11380","-320","-2.74","683093","7898027290"
"126560","현대퓨처넷","2830","2890","60","2.12","4960091","13823828425"
"001450","현대해상","29950","30550","600","2.00","8652320","254093070728"
"057050","현대홈쇼핑","44900","42400","-2500","-5.57","453965","19480404350"
"092300","현우산업","5540","4790","-750","-13.54","9110219","49783526815"
"138360","협진","1340","1040","-300","-22.39","14274943","17681229529"
"011080","형지I&C","1143","996","-147","-12.86","2659620","2765188021"
"093240","형지엘리트","1428","1260","-168","-11.76","2626355","3455019469"
"003010","혜인","6020","5730","-290","-4.82","7330087","42583447390"
"111110","호전실업","8700","8150","-550","-6.32","1515452","12690629750"
"008770","호텔신라","73400","74000","600","0.82","7822935","573303990100"
"008775","호텔신라우","50700","47700","-3000","-5.92","57198","2770919800"
"060560","홈센타홀딩스","1339","1242","-97","-7.24","19550336","24901095326"
"064240","홈캐스트","4535","4890","355","7.83","15637358","82776485065"
"039610","화성밸브","6210","5710","-500","-8.05","2931582","17929966690"
"002460","화성산업","9910","10370","460","4.64","879790","9033331044"
"378850","화승알앤에이","4985","4145","-840","-16.85","1897771","8522974105"
"241590","화승엔터프라이즈","8930","8530","-400","-4.48","5064018","43272141880"
"006060","화승인더","3780","3430","-350","-9.26","2093598","7351862790"
"013520","화승코퍼레이션","2190","1835","-355","-16.21","3180415","6113124362"
"010690","화신","21000","16190","-4810","-22.90","18119906","353017950560"
"126640","화신정공","1995","1671","-324","-16.24","5005394","9144796349"
"133820","화인베스틸","2450","2000","-450","-18.37","3100587","7220891301"
"127980","화인써키트","12250","11040","-1210","-9.88","1544264","20278712340"
"061250","화일약품","2010","2030","20","1.00","7334104","14814735553"
"010660","화천기계","4155","3620","-535","-12.88","18005930","72051419900"
"000850","화천기공","38450","36650","-1800","-4.68","92925","3378346100"
"016580","환인제약","14290","15090","800","5.60","2875089","40966382420"
"032560","황금에스티","8430","8020","-410","-4.86","3001139","24839955810"
"004800","효성","56900","62900","6000","10.54","1150764","68778795000"
"094280","효성ITX","12590","12240","-350","-2.78","298105","3684986700"
"097870","효성오앤비","8250","8140","-110","-1.33","2831886","24182262180"
"298040","효성중공업","121100","191300","70200","57.97","4207563","655982885200"
"298050","효성첨단소재","442000","461000","19000","4.30","953727","436784494000"
"298020","효성티앤씨","345000","339500","-5500","-1.59","678795","234694770500"
"298000","효성화학","81700","101900","20200","24.72","1226953","117482445500"
"093370","후성","12650","12900","250","1.98","44117375","592261931380"
"081660","휠라홀딩스","37450","40000","2550","6.81","3586633","139286805020"
"290270","휴네시온","4365","4160","-205","-4.70","833367","3598779370"
"005870","휴니드","5820","5650","-170","-2.92","3893908","23715409320"
"353190","휴럼","1274","1110","-164","-12.87","3639956","4225846338"
"192410","휴림네트웍스","596","498","-98","-16.44","13869076","7241281435"
"090710","휴림로봇","1800","1888","88","4.89","110582783","198180111968"
"205470","휴마시스","2330","3000","670","28.76","480444366","1346284959690"
"115160","휴맥스","3740","3450","-290","-7.75","6930650","25058337860"
"028080","휴맥스홀딩스","7520","6110","-1410","-18.75","3169820","21361969280"
"032860","휴먼엔","3640","3640","0","0.00","0","0"
"200670","휴메딕스","35600","41500","5900","16.57","2370837","87770097900"
"212310","휴벡셀","2310","3025","715","30.95","151622","391263940"
"079980","휴비스","4400","4400","0","0.00","1863531","7986809855"
"065510","휴비츠","22450","24000","1550","6.90","6601078","150199656850"
"215090","휴센텍","1505","1505","0","0.00","0","0"
"005010","휴스틸","6160","5920","-240","-3.90","27416808","177913475890"
"263920","휴엠앤씨","1199","1225","26","2.17","7754776","9103961660"
